TARGET_ATTRIBUTE_ID,SOURCE_NAME,ATTRIBUTE_NAME,URL,main_entity,VALUE,predicate_name
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/63,ENTITY#138,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/630,ENTITY#225,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/644,ENTITY#113,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/657,ENTITY#099,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/66,ENTITY#166,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/660,ENTITY#087,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/665,ENTITY#120,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/677,ENTITY#131,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/698,ENTITY#123,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/706,ENTITY#044,21:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/711,ENTITY#126,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/73,ENTITY#196,16:09,supported_aspect_ratio
35,ca.pcpartpicker.com,aspect ratio,http:///ca.pcpartpicker.com/99,ENTITY#107,16:09,supported_aspect_ratio
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/101,ENTITY#112,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/102,ENTITY#112,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/122,ENTITY#196,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/149,ENTITY#233,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/17,ENTITY#198,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/175,ENTITY#143,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/179,ENTITY#122,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/182,ENTITY#031,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/184,ENTITY#157,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/186,ENTITY#104,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/192,ENTITY#134,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/197,ENTITY#175,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/200,ENTITY#174,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/214,ENTITY#141,200 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/228,ENTITY#128,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/23,ENTITY#119,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/235,ENTITY#144,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/240,ENTITY#177,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/244,ENTITY#032,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/25,ENTITY#043,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/264,ENTITY#079,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/281,ENTITY#132,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/284,ENTITY#117,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/295,ENTITY#189,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/303,ENTITY#155,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/305,ENTITY#235,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/308,ENTITY#150,200 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/322,ENTITY#035,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/331,ENTITY#091,200 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/339,ENTITY#168,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/363,ENTITY#165,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/364,ENTITY#107,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/375,ENTITY#192,200 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/382,ENTITY#188,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/39,ENTITY#163,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/397,ENTITY#153,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/400,ENTITY#076,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/402,ENTITY#100,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/405,ENTITY#195,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/409,ENTITY#140,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/411,ENTITY#173,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/430,ENTITY#045,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/432,ENTITY#200,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/436,ENTITY#130,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/44,ENTITY#081,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/445,ENTITY#090,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/449,ENTITY#232,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/469,ENTITY#190,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/475,ENTITY#159,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/476,ENTITY#198,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/487,ENTITY#093,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/491,ENTITY#171,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/5,ENTITY#129,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/521,ENTITY#164,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/534,ENTITY#033,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/537,ENTITY#081,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/544,ENTITY#030,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/55,ENTITY#102,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/555,ENTITY#142,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/561,ENTITY#187,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/563,ENTITY#023,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/566,ENTITY#136,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/589,ENTITY#085,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/59,ENTITY#167,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/593,ENTITY#176,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/594,ENTITY#124,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/6,ENTITY#194,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/605,ENTITY#139,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/611,ENTITY#046,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/620,ENTITY#145,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/625,ENTITY#034,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/630,ENTITY#225,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/644,ENTITY#113,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/657,ENTITY#099,350 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/66,ENTITY#166,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/660,ENTITY#087,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/665,ENTITY#120,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/677,ENTITY#131,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/698,ENTITY#123,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/706,ENTITY#044,300 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/711,ENTITY#126,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/73,ENTITY#196,250 cd/m²,screen_brightness
29,ca.pcpartpicker.com,brightness,http:///ca.pcpartpicker.com/99,ENTITY#107,220 cd/m²,screen_brightness
34,ca.pcpartpicker.com,builtin speakers,http:///ca.pcpartpicker.com/149,ENTITY#233,no,speakers
34,ca.pcpartpicker.com,builtin speakers,http:///ca.pcpartpicker.com/305,ENTITY#235,yes,speakers
34,ca.pcpartpicker.com,builtin speakers,http:///ca.pcpartpicker.com/449,ENTITY#232,yes,speakers
34,ca.pcpartpicker.com,builtin speakers,http:///ca.pcpartpicker.com/630,ENTITY#225,yes,speakers
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/101,ENTITY#112,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/102,ENTITY#112,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/122,ENTITY#196,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/149,ENTITY#233,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/17,ENTITY#198,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/175,ENTITY#143,"dc 8,000,000:1 (5000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/179,ENTITY#122,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/184,ENTITY#157,"dc 2,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/197,ENTITY#175,ascr 80000000:1 (3000:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/200,ENTITY#174,ascr 80000000:1 (3000:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/214,ENTITY#141,dcr mega infinity (600:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/23,ENTITY#119,"dc 2,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/235,ENTITY#144,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/240,ENTITY#177,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/264,ENTITY#079,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/295,ENTITY#189,"dc 50,000,000:1 (1,000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/303,ENTITY#155,"dc 2,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/305,ENTITY#235,5000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/308,ENTITY#150,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/322,ENTITY#035,"dfc 5,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/331,ENTITY#091,700:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/364,ENTITY#107,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/375,ENTITY#192,3000000:1 (600:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/397,ENTITY#153,"2,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/402,ENTITY#100,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/409,ENTITY#140,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/432,ENTITY#200,dcr 5000000:1(1000:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/44,ENTITY#081,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/449,ENTITY#232,5000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/475,ENTITY#159,acm 20000:1 (1000:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/476,ENTITY#198,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/487,ENTITY#093,3000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/534,ENTITY#033,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/537,ENTITY#081,"dcr 5,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/55,ENTITY#102,"active contrast 40,000,000:1 (1,000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/555,ENTITY#142,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/561,ENTITY#187,"dc 50,000,000:1 (1,000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/563,ENTITY#023,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/566,ENTITY#136,"12,000,000:1 (1,000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/589,ENTITY#085,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/593,ENTITY#176,"dc 20,000,000 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/594,ENTITY#124,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/6,ENTITY#194,"dc 12,000,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/605,ENTITY#139,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/611,ENTITY#046,"dfc 500,000:1 (1000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/620,ENTITY#145,dcr mega infinity (1000:1),contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/625,ENTITY#034,1000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/63,ENTITY#138,"8,000,000:1 (3,000:1)",contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/630,ENTITY#225,5000:01:00,contrast_ratio
4,ca.pcpartpicker.com,contrast ratio,http:///ca.pcpartpicker.com/644,ENTITY#113,1000:01:00,contrast_ratio
